propertName,rating,society,price,pricePerSqft,area,areaWithType,bedRooms,bathRooms,additionalRooms,address,floorNum,facing,agePossesion,nearbyLocation,description,furnishDetails,features
"4 BHK Flatin Sector 54, Gurgaon",3.8,  la lagune,8.2,25949.37,3160.0,3158.0,4,6,"servant room,study room,pooja room,store room","La Lagune Sector 54, Gurgaon",15,north,1 to 5 Year Old,"['Sector 54 Chowk Metro Station', 'Ardee Mall', 'Golf course extension road', 'Gurugram Public School', 'BM College of Technology', 'Paras Hospital', 'IGI Airport', 'DLF Golf and Country Club', 'Kheri Railway station', 'Ernst & Young', 'Zooper India Trampoline Park']","Distress seller ready to sale fully furnished ultra luxury apartment available for sale in la lagune, dlf phase 5, gurgaon, haryanaDistress sale: Fully furnished ultra luxury apartment in la lagune, dlf phase 5, gurgaon, haryana
Property overview:Take advantage of this rare opportunity to own a ...","['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '1 Stove', '4 Light', '1 Chimney', '2 TV', '1 Modular Kitchen', '4 AC', '1 Curtains', '4 Bed', '4 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
"4 BHK Flatin Sector 65, Gurgaon",,  m3m st andrews,16.32,25640.22,6365.0,6355.0,4,6,"pooja room,servant room,study room","M3M St Andrews Sector 65, Gurgaon",22,north,1 to 5 Year Old,"['Sohna Road', 'Pragyanam School', 'Mittal Hospital', 'Sparsh Hospital', 'Ivory Block Park', 'The Country Touch Resort', 'De Adventure Park', 'Badshahpur Fort']","Higher floor brand new unused 6350sq-Ft. 4bhk + den + puja ultra luxury apartment available for sale in m3m st, andrews, sector 65, gurgaon Brand new ultra-Luxury 4bhk + den + puja room apartment for sale in m3m st. Andrews, sector 65, gurgaon
Property details:Size: 6350 sqft
Configuration: 4bhk...","['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', '4 Light', '4 AC', '1 Modular Kitchen', '1 Curtains', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Chimney', 'No Dining Table', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
"3 BHK Flatin Sector 70, Gurgaon",3.5,  shree vardhman victoria,2.45,12564.1,1950.0,1161.0,3,5,servant room,"Shree Vardhman Victoria Sector 70, Gurgaon",3,north-east,1 to 5 Year Old,"['Airia Mall', 'Golf Course Extn Road', 'Sohna Road', 'Southern Peripheral Rd, Gurugram', 'Kunskapsskolan International', 'Ektaa Hospitals  Main Sohna Rd', 'Sanjeevani Hospital - Child Specialist', 'Federal Bank Sector 71', 'Central Bank Of India Sohna Rd', 'Axis Bank, Sohna Rd', 'Spaze Palazo, Golf Course Ext Rd', 'VATIKA BUSINESS PARK Sohna Rd', 'The Medicity, Spaze iTech Park', 'Tulip Violet Society, Sector 69', 'IndianOil, Hasanpur']","This beautiful 3 bhk flat in sector 70 gurgaon is situated in shree vardhman victoria, one of the popular residential society in gurgaon. This residential flat is north-East-Facing direction. Containing 3 bedroom(s), 5 bathrooms and 3 balconies, this flat is spread over a super built up area of 1950...","['2 Wardrobe', '3 Fan', '1 Exhaust Fan', '1 Dining Table', '5 Light', '1 Modular Kitchen', '1 Curtains', '1 Chimney', 'No AC', 'No Bed', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
"3 BHK Flatin Sector 90, Gurgaon",4.0,  dlf regal gardens,2.1,12041.28,1744.0,,3,3,not available,"DLF Regal Gardens Sector 90, Gurgaon",8,north,1 to 5 Year Old,"['SS Omnia, Sector 86', 'Numberdar market, IMT Manesar', ""Sodhi's Supermarket, Sector 82"", 'RPS International School', 'RHM Public School', 'ICICI Bank ATM, Sector 86', 'Silver Streak Multi Speciality', 'Aarvy Healthcare Super Speciality', 'Miracles Apollo Cradle Hospital', 'HDFC Bank, Pataudi Rd', 'Canara Bank - Nawada Fatehpur', 'State Bank of India', 'Minda Industries Nawada Fatehpur', 'Holiday Inn Gurugram Sector 90', 'M3M SCO Shop cum Office']","This lovely 3 bhk apartment/flat in sector 90 gurgaon is available for sale in one of gurgaon's most popular projects, dlf regal gardens. This property faces the east direction. Containing 3 bedroom(s), 3 bathrooms and 2 balconies, this flat is spread over a super built up area of 1744 sq.Ft. The pr...","['4 Fan', '4 Light', '1 Modular Kitchen', '4 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Piped-gas', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
"3 BHK Flatin Sector 65, Gurgaon",4.3,  m3m golfestate,9.5,23690.77,4010.0,4008.0,3,3,"servant room,store room,study room,pooja room","M3M Golfestate Sector 65, Gurgaon",15,north,1 to 5 Year Old,"['Sector 54 Chowk Metro Station', 'Sahara Mall', 'NH 248A', 'Shiksha Bharti Public School', 'Gurugram University', 'Park Hospital', 'Indira Gandhi International Airport', 'Garhi Harsaru Junction', 'Holiday Inn Express Gurugram']","Distress seller, below from market rate, deal can be close with in 3 days.M3m polo suites, 4010sqft 3bhk + den golf facing apartment trump tower facing best location in m3m golf estate, sector 65, gurgaon
Urgent sale: 3bhk + den golf & trump tower facing in m3m polo suites, m3m golf estate, sect...","['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '3 Geyser', '1 Stove', '3 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
"3 BHK Flatin Sector 65, Gurgaon",4.3,  m3m golfestate,6.9,23162.13,2979.0,2978.0,3,3,"study room,pooja room,store room,servant room","M3M Golfestate Sector 65, Gurgaon",25,north,1 to 5 Year Old,"['Sector 54 Chowk Metro Station', 'Sahara Mall', 'NH 248A', 'Shiksha Bharti Public School', 'Gurugram University', 'Park Hospital', 'Indira Gandhi International Airport', 'Garhi Harsaru Junction', 'Holiday Inn Express Gurugram']","Distress seller, below from market rate, deal can be close with in 3 days.3bhk 3000sqft golf facing apartment in m3m fairway west available for urgent sale m3m fairway west, m3m golf estate, sector 65, gurgaonDistress sale urgent deal below market rate
This is an excellent opportunity to purchas...","['1 Water Purifier', '4 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '4 Light', '4 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
"4 BHK Flatin Sector 111, Gurgaon",3.9,  puri diplomatic greens,4.5,15254.24,2950.0,2800.0,4,5,servant room,"Puri Diplomatic Greens Sector 111, Gurgaon",11,east,1 to 5 Year Old,"['Dwarka Sector 21 Metro Station', 'Gurgaon Dreamz Mall', 'Dwarka Expressway', 'Delhi', 'Delhi Jaipur Highway', 'Red Roses Public School', 'The NorthCap University', 'Metro Hospital, Palam Vihar', 'Indira Gandhi International Airport', 'The Oberoi, Gurgaon']","Situated in sector 111 gurgaon, puri diplomatic greens is a well planned society that offers a pleasant living experience to its residents. This 4 bhk flat in gurgaon is your opportunity to be a part of this community. This property faces the east direction. The flat occupies a super built up area o...","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']",
"3 BHK Flatin Sector 65, Gurgaon",3.8,  m3m heights,3.84,18695.23,2054.0,2053.0,3,3,"servant room,store room","M3M Heights Sector 65, Gurgaon",22,north,1 to 5 Year Old,"['Rapid Metro Sector 56', 'M3m 65th Avenue Mall', 'Golf Course Extension Road', 'Gurgaon - Delhi Expy', 'DPS International School', 'DPG Institute of Technology', 'Park Hospital', 'Indira Gandhi International Airport', 'Lemon Tree Hotel', 'SkyJumper Trampoline Park', 'PVR Drive in Theatre']","Distress sale, deal can be close within 3 days, 2054sqft, 3bhk, vastu perfect, city facing apartment, ultra luxurious apartment available for urgent sale in m3m heights, sector 65, gurugramDistress sale  limited time offer!Property details:
Location: M3m heights, sector 65, gurugram
Type: 3bhk u...","['3 Wardrobe', '3 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '4 Light', '1 Chimney', '4 AC', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
"3 BHK Flatin Sector 99A, Gurgaon",,  pareena coban residences,2.1,10515.77,1997.0,1220.0,3,5,servant room,"Pareena Coban Residences Sector 99A, Gurgaon",14,north,0 to 1 Year Old,"['Dwarka Expressway', 'MDS Public School', 'SGT University', 'The Care Hospital', 'Indira Gandhi International Airport', 'Basai Dhankot', 'SK Residency', 'Rangmanch Farms', 'Daultabad stadium']","Situated in sector 99a gurgaon, pareena coban residences is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in gurgaon is your opportunity to be a part of this community. This property faces the north direction. The flat occupies a super built up are...","['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '3 Geyser', '14 Light', '1 Modular Kitchen', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']"
"2 BHK Flatin Sector 68, Gurgaon",3.7,  pareena mi casa,1.5,12048.19,1245.0,,2,2,not available,"Pareena Mi Casa Sector 68, Gurgaon",11,north-east,1 to 5 Year Old,"['Sector 55-56 Metro Station', 'Airia Mall', 'NH 48', 'The Vivekananda School - Sector 69', 'Gurugram University', 'Park Hospital', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'Spaze Corporate Park', 'Golden Greens Golf & Resorts Limited', 'Tau DeviLal Sports Complex']","Check out this 2 bhk apartment for sale in pareena mi casa, a popular residential project that houses in-Demand flats in sector 68 gurgaon. This residential flat is north-East-Facing direction. The flat occupies a super built up area of 1245 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 3 balc...","['3 Wardrobe', '1 Geyser', '10 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']"
"3 BHK Flatin Sector 102, Gurgaon",4.1,  emaar gurgaon greens,1.95,11818.18,1650.0,1200.0,3,3,servant room,"Emaar Gurgaon Greens Sector 102, Gurgaon",5,south-east,1 to 5 Year Old,"['JMS Marine Square Mall', 'Dwarka Expressway', 'Basai Road', 'Prime Scholars Int. School', 'DPG Institute of Technology', 'Vibrant Hospital', 'Indira Gandhi International Airport', 'IMT Manesar', 'SkyJumper Trampoline Park', 'Ramgarh Farms & Resort']","Located in the popular residential address of sector 102 gurgaon, emaar gurgaon greens is one of the most preferred destination for apartments in gurgaon. This 3 bhk flat is your ticket to be a part of this community. The flat is west-Facing. The flat occupies a super built up area of 1650 sq.Ft. Th...","['6 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']"
"4 BHK Flatin Sector 102, Gurgaon",3.9,  adani m2k oyster grande,5.8,12752.86,4548.0,3200.0,4,6,servant room,"Adani M2K Oyster Grande Sector 102, Gurgaon",5,north-east,1 to 5 Year Old,"['The Esplanade Mall', 'Dwarka Express Highway', 'Delhi Public School', 'SGT University', 'The Signature Hospital', 'Indira Gandhi Airport', 'Gurugram Railway Station', 'Nehru Stadium']","Situated in sector 102 gurgaon, adani m2k oyster grande is a well planned society that offers a pleasant living experience to its residents. This 4 bhk flat in gurgaon is your opportunity to be a part of this community. The flat is north-East-Facing. The flat occupies a super built up area of 4548 s...","['4 Geyser', '8 Light', '7 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']"
"3 BHK Flatin Sector 62, Gurgaon",3.5,  pioneer urban presidia,6.0,24439.92,2455.0,1656.0,3,4,"study room,servant room","Pioneer Urban Presidia Sector 62, Gurgaon",18,north-east,5 to 10 Year Old,"['Airia Mall', 'Golf Course Ext Road', 'Heritage Xperiential Learning School', 'Apex Plus Hospital', 'Indira Gandhi International Airport', 'Duke Horse Riding Club', 'DoubleTree by Hilton Hotel', 'SkyJumper Trampoline Park', 'ZEN Golf Range & Academy', 'PVR Drive in Theatre', 'Surajgarh Gurgaon', 'The Banyan Tree Hiking Area']","Pioneer urban presidia in sector-62, gurgaon is a ready-To-Move housing society. It offers apartments in varied budget range. These units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. There are 3bhk, 4bhk and 5bhk apartments availab...","['1 Wardrobe', '4 Fan', '4 Geyser', '5 Light', '1 Chimney', '5 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Rain Water Harvesting', 'Water softening plant', 'Fitness Centre / GYM', 'Club house / Community Center']"
