,sector,propertyType,builtup,bedRooms,bathRooms,agePossesion,balcony,pooja room,servant room,study room,others,store room,luxCat,heightCat,Y
1835,84.0,0.0,2069.6,3.0,4.0,2.0,2.0,0,1,1,0,0,1.0,1.0,3.6
1836,71.0,1.0,4500.0,16.0,20.0,1.0,4.0,1,1,1,1,0,1.0,2.0,23.5
1837,96.0,1.0,3300.0,5.0,5.0,3.0,4.0,0,0,1,0,0,0.0,1.0,4.25
1838,91.0,0.0,2383.2000000000003,3.0,3.0,3.0,4.0,0,1,1,0,0,2.0,0.0,6.2
1839,98.0,1.0,4509.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,7.45
1840,77.0,0.0,2168.8,3.0,4.0,0.0,4.0,1,1,0,1,0,1.0,0.0,3.55
1841,77.0,0.0,1501.6,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,0.0,2.82
1842,116.0,0.0,827.25,2.0,2.0,1.0,4.0,0,0,1,0,0,1.0,1.0,1.16
1843,50.0,1.0,2461.25,3.0,3.0,2.0,2.0,1,0,0,0,0,2.0,1.0,5.7
1844,37.0,0.0,1720.0,3.0,4.0,3.0,4.0,0,1,0,0,0,0.0,2.0,2.5
1845,30.0,0.0,1320.0,3.0,3.0,0.0,4.0,0,0,0,0,0,2.0,0.0,1.95
1846,111.0,0.0,1012.5,2.0,2.0,3.0,2.0,0,0,1,0,0,0.0,2.0,1.1
1847,95.0,0.0,2040.0,4.0,5.0,0.0,4.0,0,1,0,0,0,1.0,0.0,2.64
1848,91.0,0.0,1603.2,3.0,3.0,1.0,4.0,0,1,0,0,0,0.0,0.0,3.75
1849,32.0,0.0,1832.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.55
1850,93.0,0.0,1113.0,2.0,2.0,1.0,4.0,0,0,1,0,1,1.0,2.0,2.04
1851,109.0,0.0,937.5,2.0,2.0,3.0,2.0,0,0,0,1,0,0.0,3.0,1.35
1852,36.0,1.0,3300.0,4.0,4.0,1.0,2.0,1,0,0,0,0,2.0,1.0,6.0
1853,109.0,0.0,1454.4,3.0,3.0,3.0,2.0,0,0,0,0,1,1.0,0.0,2.7
1854,68.0,1.0,4509.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,15.95
1855,34.0,0.0,1408.0,3.0,4.0,3.0,2.0,0,1,1,0,0,1.0,2.0,1.9
1856,67.0,1.0,4509.0,6.0,6.0,0.0,4.0,1,0,0,0,0,1.0,1.0,3.75
1857,61.0,0.0,2030.4,3.0,3.0,1.0,4.0,0,1,1,0,0,1.0,2.0,4.5
1858,95.0,0.0,1363.2,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,2.0,2.36
1859,50.0,1.0,2867.0,5.0,5.0,0.0,3.0,0,1,0,0,0,2.0,1.0,8.35
1860,32.0,0.0,1960.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.42
1861,70.0,1.0,3330.0,9.0,9.0,3.0,4.0,0,0,0,0,1,2.0,2.0,3.5
1862,104.0,1.0,3061.25,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,2.5
1863,120.0,0.0,1536.0,3.0,3.0,3.0,3.0,1,0,0,0,0,1.0,2.0,2.35
1864,120.0,0.0,1548.0,3.0,4.0,1.0,2.0,0,1,0,0,0,2.0,1.0,1.35
1865,53.0,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,0,0,0,1.0,2.0,13.98
1866,34.0,0.0,1601.6,3.0,3.0,1.0,2.0,0,1,0,0,1,2.0,0.0,3.1
1867,92.0,1.0,4500.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,18.5
1868,53.0,1.0,4518.0,5.0,7.0,0.0,3.0,1,1,1,0,1,1.0,1.0,11.35
1869,37.0,0.0,1400.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,0.0,2.05
1870,104.0,0.0,1032.75,2.0,2.0,3.0,2.0,0,0,1,0,0,1.0,2.0,1.5
1871,92.0,0.0,1497.6,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.21
1872,34.0,0.0,2082.5,4.0,5.0,1.0,4.0,1,1,1,0,1,2.0,0.0,3.5
1873,107.0,0.0,2441.2,4.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,5.05
1874,107.0,0.0,2401.25,4.0,5.0,3.0,3.0,0,1,0,0,0,2.0,2.0,5.1
1875,96.0,1.0,3900.0,4.0,4.0,3.0,4.0,0,1,0,0,0,0.0,1.0,2.25
1876,93.0,1.0,4518.0,8.0,9.0,3.0,4.0,1,1,1,0,1,1.0,1.0,8.1
1877,71.0,1.0,4500.0,6.0,8.0,3.0,3.0,1,1,0,0,1,1.0,1.0,10.25
1878,52.0,1.0,4500.0,4.0,4.0,0.0,3.0,0,1,0,0,1,2.0,1.0,7.5
1879,53.0,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,2.0,2.0,11.5
1880,32.0,0.0,1960.0,3.0,4.0,3.0,4.0,0,1,1,0,0,2.0,0.0,3.4
1881,113.0,0.0,1543.2,3.0,3.0,3.0,4.0,1,0,0,0,0,1.0,0.0,2.22
1882,34.0,0.0,1520.0,3.0,4.0,3.0,2.0,0,1,1,0,1,1.0,0.0,1.9
1883,83.0,0.0,1554.4,3.0,4.0,0.0,4.0,0,1,0,0,0,0.0,1.0,2.38
1884,74.0,1.0,4500.0,4.0,4.0,0.0,4.0,0,1,0,0,1,2.0,1.0,15.0
1885,91.0,0.0,1137.0,2.0,2.0,3.0,4.0,0,0,0,0,1,1.0,0.0,2.88
1886,53.0,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,2.0,1.0,17.5
1887,34.0,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.45
1888,109.0,0.0,1432.0,3.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,1.86
1889,109.0,0.0,1432.0,3.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,1.98
1890,32.0,0.0,1832.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,2.58
1891,40.0,1.0,4500.0,4.0,4.0,3.0,2.0,1,1,1,0,1,1.0,0.0,9.3
1892,70.0,1.0,3325.0,3.0,3.0,0.0,3.0,0,1,0,0,0,2.0,1.0,7.25
1893,110.0,0.0,1388.0,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,0.0,1.85
1894,72.0,1.0,4518.0,9.0,9.0,0.0,4.0,1,0,0,0,0,0.0,1.0,5.0
1895,77.0,0.0,2812.65,4.0,4.0,0.0,2.0,0,1,1,0,0,1.0,2.0,4.7
1896,30.0,0.0,1600.0,3.0,4.0,3.0,3.0,0,1,0,0,0,2.0,2.0,2.35
1897,34.0,0.0,1408.0,3.0,4.0,3.0,2.0,0,1,1,0,0,1.0,0.0,1.6
1898,77.0,0.0,1063.5,2.0,2.0,2.0,4.0,0,0,0,0,0,0.0,1.0,2.2
1899,36.0,0.0,1368.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,2.0,3.25
1900,109.0,1.0,1500.0,3.0,3.0,3.0,3.0,0,0,0,1,0,0.0,1.0,2.0
1901,40.0,1.0,6325.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,9.0
1902,113.0,0.0,1543.2,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,2.22
1903,63.0,0.0,1340.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.43
1904,15.0,1.0,4500.0,4.0,5.0,1.0,2.0,0,1,0,1,0,0.0,2.0,4.35
1905,31.0,1.0,4350.0,4.0,7.0,3.0,4.0,1,1,1,0,1,2.0,1.0,4.98
1906,113.0,1.0,3300.0,5.0,5.0,3.0,4.0,1,1,1,1,0,1.0,1.0,4.0
1907,74.0,1.0,4500.0,4.0,4.0,2.0,3.0,0,1,0,0,0,0.0,1.0,11.5
1908,34.0,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,1,0,2.0,2.0,1.32
1909,75.0,0.0,1648.8000000000002,3.0,4.0,3.0,4.0,0,0,1,0,0,1.0,1.0,3.5
1910,31.0,0.0,515.632,3.0,2.0,3.0,4.0,0,0,0,0,0,0.0,2.0,0.91
1911,109.0,0.0,1071.06,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.55
1912,37.0,1.0,4500.0,4.0,5.0,1.0,3.0,0,1,0,0,0,0.0,1.0,8.5
1913,70.0,1.0,4500.0,4.0,5.0,2.0,4.0,0,1,0,0,1,2.0,1.0,13.5
1914,93.0,0.0,1102.5,2.0,2.0,3.0,1.0,1,0,0,0,0,1.0,2.0,2.75
1915,27.0,1.0,4200.0,6.0,6.0,2.0,2.0,1,1,1,1,0,0.0,1.0,8.0
1916,79.0,1.0,4734.0,13.0,10.0,2.0,4.0,1,1,0,0,0,1.0,1.0,7.6
1917,124.0,0.0,2061.25,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.3
1918,110.0,0.0,1386.4,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,2.0,2.1
1919,84.0,1.0,4500.0,4.0,4.0,2.0,2.0,1,0,0,0,0,0.0,1.0,7.5
1920,105.0,0.0,1208.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,0.0,1.79
1921,86.0,0.0,1836.0,3.0,3.0,1.0,3.0,0,1,0,0,1,1.0,0.0,5.1
1922,60.0,1.0,4860.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,11.0
1923,73.0,1.0,1955.0,3.0,3.0,3.0,2.0,0,0,0,0,1,2.0,1.0,2.7
1924,75.0,0.0,1955.2,3.0,4.0,3.0,3.0,1,1,1,0,1,1.0,2.0,4.26
1925,103.0,0.0,1554.4,3.0,2.0,3.0,2.0,0,1,0,0,0,1.0,2.0,1.85
1926,70.0,1.0,4518.0,5.0,6.0,3.0,3.0,1,1,0,0,0,1.0,1.0,13.0
1927,111.0,0.0,2205.75,4.0,4.0,3.0,4.0,0,1,0,0,0,0.0,2.0,2.01
1928,32.0,0.0,1162.5,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.9
1929,31.0,0.0,1592.8000000000002,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,3.0,1.6
1930,60.0,1.0,4518.0,5.0,5.0,1.0,4.0,1,1,1,0,1,1.0,1.0,10.5
1931,30.0,0.0,1320.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,1.0,1.83
1932,80.0,0.0,2881.5,4.0,6.0,3.0,4.0,1,0,0,0,0,2.0,1.0,8.75
1933,84.0,1.0,4500.0,4.0,6.0,3.0,4.0,0,1,1,0,0,0.0,1.0,8.25
1934,61.0,0.0,2030.4,3.0,3.0,1.0,4.0,0,0,0,0,0,0.0,0.0,4.85
1935,36.0,0.0,1602.4,3.0,4.0,3.0,4.0,0,0,1,0,0,2.0,2.0,3.75
1936,30.0,0.0,1620.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.4
1937,93.0,0.0,2252.5,4.0,4.0,0.0,2.0,0,1,0,0,0,2.0,2.0,4.25
1938,60.0,1.0,7600.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.5
1939,75.0,1.0,4200.0,3.0,3.0,0.0,3.0,0,1,1,0,0,2.0,1.0,5.0
1940,85.0,0.0,1941.6,3.0,4.0,0.0,4.0,0,1,1,0,0,1.0,0.0,5.45
1941,35.0,0.0,1554.4,3.0,3.0,3.0,4.0,1,0,0,0,0,1.0,2.0,1.79
1942,124.0,0.0,1706.375,4.0,4.0,1.0,4.0,1,1,0,0,0,2.0,2.0,2.05
1943,70.0,1.0,3300.0,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,7.5
1944,40.0,0.0,1576.8000000000002,3.0,3.0,3.0,4.0,0,1,1,0,0,2.0,0.0,4.62
1945,68.0,1.0,4500.0,4.0,5.0,1.0,4.0,1,1,1,0,1,2.0,1.0,9.7
1946,50.0,1.0,2867.0,6.0,6.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.16
1947,30.0,0.0,2720.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.5
1948,36.0,0.0,1368.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,3.4
1949,111.0,0.0,1512.0,3.0,3.0,3.0,4.0,0,0,0,1,0,2.0,1.0,1.89
1950,27.0,1.0,4350.0,4.0,4.0,1.0,2.0,1,1,1,0,1,2.0,1.0,3.85
1951,75.0,0.0,972.0,2.0,2.0,0.0,2.0,1,0,0,0,0,2.0,2.0,1.69
1952,91.0,0.0,1910.4,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,3.0,3.01
1953,118.0,0.0,1544.0,3.0,3.0,3.0,2.0,1,1,1,1,0,2.0,2.0,1.9
1954,110.0,0.0,1376.0,3.0,3.0,3.0,3.0,0,1,0,0,0,2.0,0.0,2.35
1955,111.0,0.0,1012.5,2.0,2.0,3.0,3.0,0,0,1,0,0,2.0,1.0,1.25
1956,73.0,1.0,4518.0,9.0,9.0,0.0,2.0,1,0,0,0,0,0.0,1.0,8.5
1957,30.0,0.0,1528.0,3.0,3.0,3.0,4.0,0,0,0,0,0,0.0,2.0,1.87
1958,34.0,0.0,1515.2,3.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,3.1
1959,87.0,0.0,2380.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.49
1960,113.0,0.0,1543.2,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,0.0,2.4
1961,79.0,1.0,3924.0,9.0,9.0,0.0,4.0,1,0,1,0,1,2.0,1.0,7.49
1962,109.0,0.0,1454.4,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.8
1963,86.0,0.0,2441.2,4.0,5.0,0.0,4.0,1,1,1,1,0,2.0,2.0,6.5
1964,88.0,0.0,1436.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,0.0,3.15
1965,40.0,0.0,4120.8,4.0,6.0,3.0,2.0,0,1,0,0,0,1.0,2.0,7.45
1966,95.0,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.72
1967,75.0,1.0,4500.0,5.0,6.0,3.0,2.0,1,1,0,0,1,1.0,1.0,18.0
1968,113.0,0.0,1038.75,2.0,2.0,3.0,1.0,0,0,0,0,0,2.0,2.0,0.7
1969,30.0,0.0,1320.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,1.95
1970,72.0,1.0,3330.0,9.0,9.0,3.0,2.0,0,1,0,0,0,0.0,1.0,6.0
1971,120.0,1.0,2949.0,4.0,4.0,1.0,1.0,0,1,0,0,0,0.0,0.0,1.7
1972,63.0,0.0,1416.0,3.0,3.0,3.0,4.0,0,0,0,1,0,1.0,0.0,1.43
1973,37.0,0.0,1720.0,3.0,4.0,1.0,4.0,0,1,0,0,0,2.0,0.0,2.38
1974,34.0,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.5
1975,93.0,0.0,1113.0,2.0,2.0,1.0,4.0,0,0,1,0,1,1.0,1.0,1.89
1976,27.0,0.0,2018.75,4.0,4.0,0.0,2.0,1,1,0,0,0,0.0,0.0,1.75
1977,44.0,1.0,5175.0,2.0,2.0,2.0,1.0,0,1,0,0,1,2.0,1.0,9.5
1978,118.0,0.0,1395.2,3.0,3.0,3.0,2.0,0,0,0,0,0,0.0,2.0,2.1
1979,37.0,1.0,4518.0,5.0,6.0,3.0,4.0,1,1,1,0,0,0.0,1.0,8.7
1980,27.0,1.0,4509.0,4.0,4.0,0.0,3.0,0,0,0,0,1,2.0,1.0,3.75
1981,81.0,0.0,3570.0,4.0,4.0,0.0,4.0,0,1,0,0,0,0.0,0.0,14.25
1982,30.0,0.0,1520.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.5
1983,93.0,0.0,972.0,2.0,2.0,3.0,4.0,0,0,0,0,0,2.0,1.0,1.71
1984,107.0,0.0,1328.0,3.0,2.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.76
1985,52.0,1.0,4509.0,5.0,7.0,3.0,4.0,1,1,0,1,0,1.0,1.0,19.5
1986,95.0,0.0,1800.0,3.0,5.0,0.0,2.0,0,1,0,0,0,1.0,3.0,2.58
1987,52.0,1.0,4500.0,4.0,5.0,0.0,4.0,1,1,1,1,0,0.0,2.0,21.0
1988,75.0,0.0,1504.92,3.0,3.0,0.0,4.0,0,0,0,0,1,1.0,1.0,3.55
1989,63.0,0.0,1452.0,3.0,3.0,1.0,2.0,0,1,0,0,0,2.0,0.0,1.45
1990,93.0,0.0,1905.6,3.0,3.0,0.0,4.0,0,1,0,1,0,1.0,0.0,4.5
1991,120.0,0.0,1060.8,3.0,2.0,3.0,3.0,0,0,0,0,0,2.0,0.0,1.25
1992,87.0,0.0,1155.0,2.0,2.0,0.0,2.0,0,0,1,0,0,2.0,2.0,3.15
1993,88.0,0.0,1648.0,3.0,3.0,0.0,4.0,0,1,0,0,0,0.0,2.0,3.45
1994,95.0,0.0,1554.4,3.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.45
1995,40.0,0.0,2241.6,3.0,3.0,3.0,2.0,1,0,0,0,0,1.0,2.0,4.7
1996,30.0,0.0,1351.2,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.4
1997,94.0,0.0,1186.4,3.0,2.0,1.0,2.0,0,0,0,0,0,2.0,0.0,1.8
1998,71.0,1.0,4500.0,16.0,16.0,3.0,4.0,1,1,1,0,1,2.0,2.0,15.0
1999,94.0,0.0,952.5,2.0,2.0,1.0,2.0,0,0,0,1,0,1.0,0.0,1.6
2000,120.0,0.0,1696.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.38
2001,93.0,0.0,1536.8000000000002,3.0,3.0,3.0,2.0,0,1,0,1,0,1.0,0.0,2.7
2002,100.0,1.0,7000.0,4.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.0
2003,91.0,0.0,1087.5,2.0,2.0,3.0,4.0,0,0,1,0,0,0.0,0.0,2.88
2004,105.0,0.0,1612.0,3.0,3.0,1.0,2.0,0,0,0,0,1,2.0,1.0,2.45
2005,31.0,0.0,1087.5,2.0,3.0,0.0,4.0,0,1,0,0,0,2.0,2.0,1.24
2006,63.0,0.0,1554.4,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.3
2007,109.0,0.0,1072.7925,2.0,2.0,3.0,4.0,0,0,1,0,0,1.0,0.0,1.58
2008,50.0,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,2.0,13.95
2009,70.0,1.0,4518.0,8.0,9.0,3.0,4.0,1,1,1,1,0,0.0,1.0,9.25
2010,50.0,1.0,4500.0,8.0,8.0,0.0,3.0,1,1,1,0,1,2.0,1.0,6.95
2011,77.0,0.0,1468.8000000000002,3.0,3.0,3.0,4.0,0,0,0,1,0,1.0,2.0,2.69
2012,98.0,0.0,1752.0,3.0,4.0,3.0,4.0,0,1,1,1,0,1.0,2.0,2.82
2013,30.0,0.0,3865.8,4.0,5.0,1.0,4.0,0,1,0,0,0,2.0,2.0,5.5
2014,54.0,1.0,4500.0,12.0,12.0,0.0,4.0,1,1,1,0,1,0.0,2.0,9.0
2015,91.0,0.0,1998.35,4.0,4.0,3.0,4.0,0,1,1,0,0,2.0,1.0,3.79
2016,50.0,1.0,4509.0,4.0,4.0,2.0,3.0,0,0,0,0,0,0.0,1.0,3.75
2017,91.0,0.0,3208.0,3.0,3.0,3.0,4.0,1,1,1,0,1,2.0,2.0,10.5
2018,30.0,0.0,2718.2999999999997,4.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.68
2019,107.0,0.0,1680.0,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,0.0,3.5
2020,89.0,0.0,1596.8000000000002,3.0,3.0,0.0,4.0,0,1,0,0,0,1.0,0.0,3.7
2021,46.0,1.0,3330.0,9.0,9.0,3.0,3.0,0,0,0,1,0,0.0,1.0,4.75
2022,113.0,0.0,1110.0,2.0,2.0,0.0,4.0,0,0,1,0,0,2.0,2.0,2.2
2023,90.0,1.0,5500.0,5.0,5.0,1.0,4.0,1,1,1,0,1,1.0,2.0,9.5
2024,37.0,0.0,2596.75,4.0,4.0,0.0,2.0,0,1,0,0,0,1.0,0.0,2.85
2025,93.0,0.0,2839.85,4.0,5.0,3.0,4.0,0,1,0,0,0,2.0,2.0,6.1
2026,68.0,1.0,4509.0,5.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,9.73
2027,107.0,0.0,1682.4,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.65
2028,111.0,0.0,1620.0,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,3.0,1.9
2029,67.0,1.0,4500.0,6.0,6.0,0.0,4.0,0,0,0,0,1,2.0,1.0,3.3
2030,37.0,0.0,1504.0,3.0,3.0,3.0,2.0,0,0,0,0,0,0.0,0.0,2.0
2031,95.0,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.77
2032,95.0,0.0,2682.6,4.0,6.0,3.0,4.0,0,1,0,0,0,1.0,0.0,4.39
2033,38.0,0.0,1822.4,4.0,4.0,0.0,4.0,0,1,0,0,0,0.0,0.0,3.2
2034,114.0,0.0,1252.0,3.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.85
2035,66.0,1.0,4518.0,8.0,8.0,0.0,4.0,1,0,0,0,0,0.0,1.0,6.0
2036,122.0,0.0,1038.75,2.0,2.0,3.0,1.0,0,0,1,0,0,0.0,2.0,0.65
2037,66.0,1.0,4950.0,4.0,4.0,3.0,4.0,1,0,1,0,1,1.0,1.0,6.5
2038,31.0,0.0,946.75,1.0,1.0,3.0,4.0,0,0,0,0,0,0.0,2.0,0.43
2039,84.0,1.0,3330.0,9.0,9.0,0.0,4.0,0,1,0,0,0,2.0,2.0,2.6
2040,91.0,0.0,1632.0,3.0,3.0,3.0,4.0,0,1,0,0,0,0.0,0.0,3.7
2041,37.0,1.0,4350.0,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,9.25
2042,120.0,0.0,1696.0,3.0,4.0,1.0,4.0,0,1,0,0,0,2.0,2.0,2.37
2043,55.0,1.0,4500.0,4.0,4.0,1.0,4.0,0,1,0,0,0,2.0,2.0,5.7
2044,77.0,0.0,3740.0,4.0,4.0,0.0,3.0,1,1,0,0,0,1.0,2.0,7.9
2045,111.0,0.0,2295.0,4.0,4.0,3.0,3.0,0,0,0,1,0,1.0,1.0,2.9
2046,115.0,0.0,1240.0,3.0,3.0,1.0,2.0,0,0,0,1,0,2.0,1.0,1.8
2047,63.0,0.0,1035.0,2.0,2.0,3.0,4.0,0,0,0,1,0,1.0,2.0,1.07
2048,60.0,1.0,4500.0,4.0,5.0,1.0,4.0,1,1,1,0,1,2.0,1.0,12.9
2049,107.0,0.0,1448.0,3.0,3.0,0.0,2.0,0,0,0,1,0,0.0,2.0,2.15
2050,70.0,1.0,4500.0,4.0,4.0,1.0,3.0,0,1,0,0,0,0.0,2.0,21.0
2051,58.0,0.0,2151.2000000000003,3.0,5.0,2.0,4.0,0,1,0,0,0,2.0,2.0,5.39
2052,94.0,0.0,945.0,2.0,2.0,0.0,2.0,1,0,0,0,0,1.0,2.0,1.6
2053,29.0,1.0,4509.0,5.0,5.0,3.0,4.0,0,0,0,0,1,1.0,1.0,3.75
2054,33.0,1.0,2587.75,2.0,1.0,0.0,1.0,0,0,0,0,0,0.0,1.0,0.28
2055,37.0,0.0,2443.75,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.45
2056,43.0,1.0,4200.0,4.0,5.0,0.0,3.0,0,0,0,0,0,0.0,1.0,6.5
2057,84.0,1.0,3190.0,5.0,5.0,3.0,2.0,0,1,0,0,0,0.0,2.0,8.0
2058,52.0,1.0,4350.0,4.0,3.0,0.0,2.0,0,1,0,0,0,0.0,1.0,7.95
2059,36.0,0.0,1368.8000000000002,3.0,3.0,1.0,4.0,0,0,0,0,0,1.0,0.0,3.2
2060,77.0,0.0,1162.5,2.0,2.0,0.0,2.0,0,0,1,0,0,1.0,2.0,2.4
2061,117.0,1.0,4200.0,4.0,4.0,3.0,4.0,0,0,0,0,1,2.0,1.0,6.0
2062,30.0,0.0,1554.4,3.0,3.0,1.0,4.0,1,1,1,0,0,2.0,0.0,2.48
2063,74.0,1.0,4750.0,4.0,5.0,0.0,4.0,1,1,1,0,0,0.0,1.0,14.5
2064,97.0,1.0,975.5,2.0,2.0,2.0,2.0,0,0,0,0,0,2.0,1.0,2.3
2065,95.0,0.0,2040.0,4.0,5.0,3.0,1.0,0,1,0,0,0,2.0,2.0,2.75
2066,95.0,0.0,1363.2,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,2.42
2067,74.0,1.0,4500.0,5.0,6.0,3.0,3.0,1,1,1,1,0,0.0,1.0,14.0
2068,92.0,0.0,1785.0,4.0,4.0,0.0,2.0,0,1,1,0,0,1.0,1.0,3.85
2069,50.0,1.0,2844.0,6.0,6.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.48
2070,36.0,0.0,1406.4,3.0,3.0,3.0,4.0,0,1,1,0,0,0.0,2.0,1.83
2071,34.0,0.0,1038.75,2.0,2.0,3.0,3.0,1,0,0,0,0,2.0,1.0,1.44
2072,60.0,0.0,4743.849999999999,4.0,5.0,1.0,4.0,1,1,0,1,0,1.0,2.0,9.0
2073,120.0,1.0,4500.0,4.0,4.0,1.0,4.0,0,0,0,0,0,1.0,1.0,3.25
2074,124.0,1.0,2583.0,4.0,4.0,4.0,4.0,1,1,1,0,1,2.0,1.0,7.15
2075,84.0,1.0,4460.75,12.0,12.0,1.0,4.0,0,0,0,0,0,0.0,2.0,7.4
2076,61.0,0.0,1606.0,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,3.8
2077,90.0,1.0,6500.0,5.0,6.0,3.0,4.0,1,1,1,0,1,2.0,2.0,8.7
2078,91.0,1.0,3900.0,4.0,4.0,0.0,3.0,1,1,1,0,1,2.0,1.0,4.66
2079,91.0,0.0,945.75,2.0,2.0,3.0,3.0,0,0,0,1,0,0.0,0.0,2.35
2080,2.0,1.0,4500.0,4.0,4.0,0.0,2.0,1,1,1,0,0,0.0,1.0,7.5
2081,94.0,0.0,1186.4,3.0,2.0,1.0,2.0,0,0,0,0,0,1.0,2.0,1.75
2082,60.0,1.0,7800.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.2
2083,33.0,1.0,1080.0,4.0,3.0,3.0,2.0,1,1,1,0,1,0.0,1.0,1.32
2084,60.0,1.0,4500.0,5.0,6.0,3.0,3.0,1,1,1,0,1,1.0,1.0,11.5
2085,35.0,0.0,1150.5,2.0,2.0,3.0,4.0,0,0,1,0,0,1.0,0.0,1.39
2086,35.0,0.0,1888.8,3.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,2.2
2087,39.0,0.0,2507.5,4.0,5.0,1.0,4.0,0,1,0,0,0,2.0,2.0,4.8
2088,105.0,0.0,1296.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.0
2089,109.0,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,1,0,1,1.0,1.0,12.0
2090,98.0,0.0,978.0,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,0.0,2.3
2091,77.0,1.0,4350.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,1.0,10.7
