,name,price,link
1043,"5 Bedroom House in DLF Phase 3, Gurgaon",₹7.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-cyber-city-dlf-phase-3-gurgaon-2124-sq-ft-spid-M80724131
1044,"2 Bedroom House in Sector 112, Gurgaon",₹1.7 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-112-gurgaon-1170-sq-ft-spid-T79958787
1045,"18 Bedroom House in V Block DLF Phase 3, Gurgaon",₹8.5 Cr,https://www.99acres.com/18-bhk-bedroom-independent-house-villa-for-sale-in-v-block-dlf-phase-3-gurgaon-720-sq-ft-spid-C79856429
1046,"24 Bedroom House in DLF Phase 3, Gurgaon",₹7.65 Cr,https://www.99acres.com/24-bhk-bedroom-independent-house-villa-for-sale-in-cyber-city-dlf-phase-3-gurgaon-1080-sq-ft-spid-X79855129
1047,"13 Bedroom House in DLF Phase 4, Gurgaon",₹11.5 Cr,https://www.99acres.com/13-bhk-bedroom-independent-house-villa-for-sale-in-dlf-galleria-dlf-phase-4-gurgaon-3240-sq-ft-spid-B79682687
1048,"10 Bedroom House in Palam Vihar, Gurgaon",₹4 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-1557-sq-ft-r4-spid-M72951911
1049,"4 Bedroom House in V Block DLF Phase 3, Gurgaon",₹6.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-v-block-dlf-phase-3-gurgaon-1467-sq-ft-spid-K79232275
1050,"6 Bedroom House in DLF Phase 3, Gurgaon",₹12.45 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-3-gurgaon-2844-sq-ft-spid-T79232213
1051,"5 Bedroom House in V Block DLF Phase 3, Gurgaon",₹12.6 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-v-block-dlf-phase-3-gurgaon-2844-sq-ft-spid-E79232143
1052,"9 Bedroom House in Sector 27, Gurgaon",₹9.5 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-27-gurgaon-2349-sq-ft-spid-Q77109005
1053,"4 Bedroom House in Sector 70A, Gurgaon",₹7.7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-bptp-visionnaire-sector-70a-gurgaon-2610-sq-ft-spid-A80971511
1054,"3 Bedroom House in Nirvana Country, Gurgaon",₹9.1 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-deerwood-chase-nirvana-country-gurgaon-2160-sq-ft-spid-H80970647
1055,"5 Bedroom House in South City 1, Gurgaon",₹17.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-4518-sq-ft-spid-M80962099
1056,"5 Bedroom House in DLF Phase 4, Gurgaon",₹9.75 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-garden-villas-dlf-phase-4-gurgaon-2502-sq-ft-spid-J80943215
1057,"5 Bedroom House in DLF Phase 4, Gurgaon",₹13 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-4-dlf-phase-4-gurgaon-3240-sq-ft-spid-H80942537
1058,"13 Bedroom House in DLF Phase 4, Gurgaon",₹12.5 Cr,https://www.99acres.com/13-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-4-dlf-phase-4-gurgaon-3240-sq-ft-spid-L80872233
1059,"9 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹12.5 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-3771-sq-ft-spid-Q80789153
1060,"9 Bedroom House in DLF Phase 2, Gurgaon",₹11 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-2844-sq-ft-spid-O80771243
1061,"9 Bedroom House in A Block Sushant Lok Phase 1, Gurgaon",₹13.99 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-a-block-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-F80725265
1062,"4 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹7.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-I80722943
1063,"2 Bedroom House in Sector 43, Gurgaon",₹3.1 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-43-gurgaon-702-sq-ft-spid-E80719601
1064,"8 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹14 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-C80700333
1065,"6 Bedroom House in DLF Phase 2, Gurgaon",₹14.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-3618-sq-ft-spid-V80695531
1066,"4 Bedroom House in Block C Sushant Lok Phase - 3, Gurgaon",₹8.25 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-3-gurgaon-2700-sq-ft-spid-J80668323
1067,"4 Bedroom House in Block B Sushant Lok 3, Gurgaon",₹7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-b-sushant-lok-3-gurgaon-2700-sq-ft-spid-K80668215
1068,"16 Bedroom House in Block D sector 56, Gurgaon",₹18 Cr,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-block-d-sector-56-gurgaon-4500-sq-ft-spid-O80602105
1069,"12 Bedroom House in Sector 55, Gurgaon",₹7.9 Cr,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-55-gurgaon-1253-sq-ft-spid-M80579533
1071,"36 Bedroom House in Sector 45, Gurgaon",₹20 Cr,https://www.99acres.com/36-bhk-bedroom-independent-house-villa-for-sale-in-sector-45-gurgaon-3500-sq-ft-spid-Y80576575
1072,"6 Bedroom House in Sector 46, Gurgaon",₹3.65 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-900-sq-ft-spid-I80545799
1073,"4 Bedroom House in Sector 46, Gurgaon",₹3.65 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-rwa-sector-46-sector-46-gurgaon-800-sq-ft-spid-E80508737
1074,"4 Bedroom House in Sector 66, Gurgaon",₹17 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-6520-sq-ft-spid-N80016441
1075,"5 Bedroom House in Sector 66, Gurgaon",₹20 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-8120-sq-ft-spid-L80014651
1076,"5 Bedroom House in Sector 54, Gurgaon",₹29 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-the-palm-springs-sector-54-gurgaon-3240-sq-ft-spid-M79968085
1077,"5 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹12.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansal-block-c-sushant-lok-phase-1-gurgaon-3744-sq-ft-spid-X79958619
1078,"4 Bedroom House in Nirvana Country, Gurgaon",₹9.69 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-nirvana-country-gurgaon-2160-sq-ft-spid-E79873141
1079,"4 Bedroom House in Nirvana Country, Gurgaon",₹9.65 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-deerwood-chase-nirvana-country-gurgaon-2160-sq-ft-spid-W79872847
1080,"4 Bedroom House in Block E DLF City Phase 1, Gurgaon",₹10.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-e-dlf-city-phase-1-gurgaon-1350-sq-ft-spid-A80850589
1081,"4 Bedroom House in Sector 66, Gurgaon",₹13.99 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-2403-sq-ft-spid-D80760783
1082,"11 Bedroom House in B Block Sushant Lok Phase 1, Gurgaon",₹25 Cr,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-7200-sq-ft-spid-K80687291
1083,"6 Bedroom House in Rosewood City, Gurgaon",₹15.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-rosewood-city-gurgaon-3870-sq-ft-spid-R79900311
1084,"4 Bedroom House in Sector 49, Gurgaon",₹5.7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-villas-sector-49-gurgaon-1710-sq-ft-spid-K80508285
1085,"4 Bedroom House in Sector 50, Gurgaon",₹5.7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-eros-wembley-estate-sector-50-gurgaon-1710-sq-ft-spid-U80507823
1086,"3 Bedroom House in Sector 49, Gurgaon",₹5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-city-sector-49-gurgaon-1530-sq-ft-spid-O80506421
1087,"3 Bedroom House in Sector 49, Gurgaon",₹4.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-eros-rosewood-city-sector-49-gurgaon-1350-sq-ft-spid-B80501715
1088,"4 Bedroom House in Nirvana Country, Gurgaon",₹10.85 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-2160-sq-ft-spid-G80493055
1089,"5 Bedroom House in Nirvana Country, Gurgaon",₹13 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-3240-sq-ft-spid-I80493033
1090,"6 Bedroom House in Nirvana Country, Gurgaon",₹16.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-4518-sq-ft-spid-S80493001
1091,"5 Bedroom House in Suncity, Gurgaon",₹15 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-9500-sq-ft-spid-P80492925
1092,"5 Bedroom House in Malibu Town, Gurgaon",₹14 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-malibu-towne-malibu-town-gurgaon-9500-sq-ft-spid-M80420447
1093,"6 Bedroom House in Malibu Town, Gurgaon",₹11.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-malibu-towne-malibu-town-gurgaon-8500-sq-ft-spid-U80420377
1095,"9 Bedroom House in DLF Phase 2, Gurgaon",₹8.75 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2250-sq-ft-spid-C80418973
1096,"5 Bedroom House in Greenwood City, Gurgaon",₹16 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-9500-sq-ft-spid-H80318799
1097,"6 Bedroom House in Greenwood City, Gurgaon",₹10.25 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-8300-sq-ft-spid-V80318753
1098,"6 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹9.15 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-8000-sq-ft-spid-C80309987
1099,"6 Bedroom House in DLF Phase 4, Gurgaon",₹11 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-4-gurgaon-8500-sq-ft-spid-G80289149
1100,"5 Bedroom House in DLF Phase 4, Gurgaon",₹16.25 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-4-gurgaon-9500-sq-ft-spid-D80288941
1101,"5 Bedroom House in Nirvana Country, Gurgaon",₹10.75 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-2475-sq-ft-spid-L80285937
1102,"5 Bedroom House in Nirvana Country, Gurgaon",₹9.65 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-2160-sq-ft-spid-E80283295
1103,"5 Bedroom House in DLF Phase 1, Gurgaon",₹16.35 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-4518-sq-ft-spid-R80279323
1104,"5 Bedroom House in DLF Phase 1, Gurgaon",₹11 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-2700-sq-ft-spid-V80279151
1105,"5 Bedroom House in Greenwood City, Gurgaon",₹8 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-6000-sq-ft-spid-K80275491
1106,"5 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹13 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-8000-sq-ft-spid-N80270869
1107,"5 Bedroom House in South City 1, Gurgaon",₹8 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-7200-sq-ft-spid-O80260909
1108,"4 Bedroom House in Sector 53, Gurgaon",₹12 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-parsvnath-exotica-sector-53-gurgaon-4200-sq-ft-spid-I80242277
1109,"5 Bedroom House in South City 1, Gurgaon",₹9.9 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-72000-sq-ft-spid-Z79998171
1110,"5 Bedroom House in Nirvana Country, Gurgaon",₹12.65 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-3240-sq-ft-spid-X79910973
1111,"5 Bedroom House in Nirvana Country, Gurgaon",₹10 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-2160-sq-ft-spid-N79910133
1112,"6 Bedroom House in Suncity, Gurgaon",₹16.95 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-9500-sq-ft-spid-T79864447
1113,"5 Bedroom House in DLF Phase 3, Gurgaon",₹13 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-3-gurgaon-500-sq-ft-spid-K79827585
1114,"4 Bedroom House in DLF Phase 2, Gurgaon",₹10.45 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-spid-D79822051
1115,"4 Bedroom House in DLF Phase 2, Gurgaon",₹7.85 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-1935-sq-ft-spid-X79778891
1116,"6 Bedroom House in DLF Phase 2, Gurgaon",₹8.75 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-6800-sq-ft-spid-C79773985
1117,"5 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹8 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-Y79770141
1118,"5 Bedroom House in Malibu Town, Gurgaon",₹12.25 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-malibu-town-gurgaon-8000-sq-ft-spid-F79759291
1119,"6 Bedroom House in Malibu Town, Gurgaon",₹15.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-malibu-town-gurgaon-9500-sq-ft-spid-K79759229
1120,"7 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹23 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-14000-sq-ft-spid-Y79759169
1122,"7 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹13.65 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-9500-sq-ft-spid-E79759111
1123,"6 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹12.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-9000-sq-ft-spid-H79759023
1124,"5 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹8.9 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-7000-sq-ft-spid-M79758937
1125,"6 Bedroom House in Suncity, Gurgaon",₹17 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-9500-sq-ft-spid-I79758847
1126,"5 Bedroom House in Suncity, Gurgaon",₹12 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-7500-sq-ft-spid-C79758743
1127,"6 Bedroom House in South City 1, Gurgaon",₹15.45 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-9000-sq-ft-spid-B79753957
1128,"4 Bedroom House in South City 1, Gurgaon",₹7.45 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-2160-sq-ft-spid-U79753727
1129,"6 Bedroom House in Nirvana Country, Gurgaon",₹17.15 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-4500-sq-ft-spid-F79747645
1130,"6 Bedroom House in Nirvana Country, Gurgaon",₹12.98 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-3240-sq-ft-spid-B79747431
1131,"5 Bedroom House in Nirvana Country, Gurgaon",₹11 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-country-gurgaon-2475-sq-ft-spid-P79747103
1132,"5 Bedroom House in Suncity, Gurgaon",₹9.65 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-6800-sq-ft-spid-F79714333
1133,"6 Bedroom House in Suncity, Gurgaon",₹15.51 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-9300-sq-ft-spid-V79713751
1134,"5 Bedroom House in Suncity, Gurgaon",₹11.27 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-suncity-gurgaon-7500-sq-ft-spid-L79713541
1135,"6 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹15.27 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-9500-sq-ft-spid-J79712957
1136,"6 Bedroom House in DLF Phase 2, Gurgaon",₹13.28 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-3600-sq-ft-spid-Y79709615
1137,"4 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹7.45 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-F79694795
1138,"5 Bedroom House in Sector 33, Gurgaon",₹11.84 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4500-sq-ft-spid-H79686357
1139,"5 Bedroom House in DLF Phase 4, Gurgaon",₹13.81 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-4-gurgaon-7500-sq-ft-spid-P79670007
1140,"4 Bedroom House in DLF Phase 1, Gurgaon",₹7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-1800-sq-ft-spid-X80926923
1141,"5 Bedroom House in S Block DLF Phase 3, Gurgaon",₹7.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-s-block-dlf-phase-3-gurgaon-1935-sq-ft-spid-N80926825
1142,"3 Bedroom House in Block-A, DLF City Phase 1, Gurgaon",₹4.25 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-a-dlf-city-phase-1-gurgaon-981-sq-ft-spid-V80703325
1143,"3 Bedroom House in Mayfield Garden, Gurgaon",₹1.95 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-today-luxotica-mayfield-garden-gurgaon-2691-sq-ft-spid-P80343109
1144,"3 Bedroom House in Sohna, Gurgaon",₹7.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-central-park-flower-valley-fleur-villas-sohna-gurgaon-2250-sq-ft-r1-spid-Q78931199
1146,"5 Bedroom House in South City 2, Gurgaon",₹3 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-2-gurgaon-540-sq-ft-r1-spid-H78466471
1147,"3 Bedroom House in Sector 80, Gurgaon",₹2.71 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-80-gurgaon-1955-sq-ft-spid-D79844503
1148,"3 Bedroom House in Sector 80, Gurgaon",₹2.69 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-80-gurgaon-1955-sq-ft-spid-Q79844495
1149,"3 Bedroom House in Sector 80, Gurgaon",₹2.7 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-80-gurgaon-1955-sq-ft-spid-Y79844487
1150,"5 Bedroom House in U Block DLF Phase 3, Gurgaon",₹2.9 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-u-block-dlf-phase-3-gurgaon-540-sq-ft-r1-spid-P78511691
1151,"4 Bedroom House in Block B Rajendra Park, Gurgaon",₹72 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-1080-sq-ft-spid-J80070871
1152,"8 Bedroom House in Sector 15 Part 2, Gurgaon",₹10.5 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-milestone-32nd-avenue-sector-15-part-2-gurgaon-2385-sq-ft-spid-N80178547
1153,"5 Bedroom House in DLF Phase 1, Gurgaon",₹24 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-3240-sq-ft-spid-A80834943
1154,"10 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹2.8 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-W80594329
1155,"10 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.5 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-C80502767
1156,"10 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.65 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-S80501663
1157,"3 Bedroom House in Sector 63, Gurgaon",₹4.35 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-adani-brahma-samsara-vilasa-sector-63-gurgaon-2700-sq-ft-r3-spid-B74711327
1158,"10 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.47 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-Z80194343
1159,"10 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.45 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-H80136655
1160,"11 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹4.1 Cr,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-3410-sq-ft-spid-Y80135753
1161,"10 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.3 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-H80116895
1162,"6 Bedroom House in DLF Phase 1, Gurgaon",₹23.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-4518-sq-ft-spid-V80084199
1163,"3 Bedroom House in DLF Phase 4, Gurgaon",₹2.45 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-4-dlf-phase-4-gurgaon-540-sq-ft-spid-P80062099
1164,"9 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.21 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-J80060943
1165,"6 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹5.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-1080-sq-ft-spid-C79997693
1166,"9 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.25 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-J79997171
1167,"10 Bedroom House in Sector 52, Gurgaon",₹7.5 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ardee-city-sector-52-gurgaon-1800-sq-ft-spid-F79736841
1168,"4 Bedroom House in Sushant Lok 3 Extension, Gurgaon",₹6.7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-3-extension-gurgaon-2700-sq-ft-spid-Z79902527
1169,"9 Bedroom House in Sector 31, Gurgaon",₹7.5 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-2167-sq-ft-spid-Y80760567
1170,"9 Bedroom House in Sector 46, Gurgaon",₹8.5 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-2367-sq-ft-spid-U80822421
1172,"3 Bedroom House in C block Sector 43, Gurgaon",₹7.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-c-block-sector-43-gurgaon-1935-sq-ft-spid-C80945839
1173,"3 Bedroom House in DLF Phase 2, Gurgaon",₹8.25 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-1800-sq-ft-spid-H80494581
1174,"4 Bedroom House in B Block Sushant Lok Phase 1, Gurgaon",₹13.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-3375-sq-ft-spid-B80019745
