,sector,propertyType,builtup,bedRooms,bathRooms,agePossesion,balcony,pooja room,servant room,study room,others,store room,luxCat,heightCat,Y
1882,106,0.0,1520.0,3.0,4.0,3.0,2.0,0,1,1,0,1,1.0,0.0,1.9
1883,56,0.0,1554.4,3.0,4.0,0.0,4.0,0,1,0,0,0,0.0,1.0,2.38
1884,48,1.0,4500.0,4.0,4.0,0.0,4.0,0,1,0,0,1,2.0,1.0,15.0
1885,65,0.0,1137.0,2.0,2.0,3.0,4.0,0,0,0,0,1,1.0,0.0,2.88
1886,26,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,2.0,1.0,17.5
1887,106,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.45
1888,82,0.0,1432.0,3.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,1.86
1889,82,0.0,1432.0,3.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,1.98
1890,104,0.0,1832.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,2.58
1891,112,1.0,4500.0,4.0,4.0,3.0,2.0,1,1,1,0,1,1.0,0.0,9.3
1892,43,1.0,3325.0,3.0,3.0,0.0,3.0,0,1,0,0,0,2.0,1.0,7.25
1893,83,0.0,1388.0,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,0.0,1.85
1894,46,1.0,4518.0,9.0,9.0,0.0,4.0,1,0,0,0,0,0.0,1.0,5.0
1895,50,0.0,2812.65,4.0,4.0,0.0,2.0,0,1,1,0,0,1.0,2.0,4.7
1896,102,0.0,1600.0,3.0,4.0,3.0,3.0,0,1,0,0,0,2.0,2.0,2.35
1897,106,0.0,1408.0,3.0,4.0,3.0,2.0,0,1,1,0,0,1.0,0.0,1.6
1898,50,0.0,1063.5,2.0,2.0,2.0,4.0,0,0,0,0,0,0.0,1.0,2.2
1899,108,0.0,1368.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,2.0,3.25
1900,82,1.0,1500.0,3.0,3.0,3.0,3.0,0,0,0,1,0,0.0,1.0,2.0
1901,112,1.0,6325.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,9.0
1902,86,0.0,1543.2,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,2.22
1903,37,0.0,1340.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.43
1905,103,1.0,4350.0,4.0,7.0,3.0,4.0,1,1,1,0,1,2.0,1.0,4.98
1906,86,1.0,3300.0,5.0,5.0,3.0,4.0,1,1,1,1,0,1.0,1.0,4.0
1907,48,1.0,4500.0,4.0,4.0,2.0,3.0,0,1,0,0,0,0.0,1.0,11.5
1908,106,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,1,0,2.0,2.0,1.32
1909,49,0.0,1648.8000000000002,3.0,4.0,3.0,4.0,0,0,1,0,0,1.0,1.0,3.5
1910,103,0.0,515.632,3.0,2.0,3.0,4.0,0,0,0,0,0,0.0,2.0,0.91
1911,82,0.0,1071.06,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.55
1912,109,1.0,4500.0,4.0,5.0,1.0,3.0,0,1,0,0,0,0.0,1.0,8.5
1913,43,1.0,4500.0,4.0,5.0,2.0,4.0,0,1,0,0,1,2.0,1.0,13.5
1914,67,0.0,1102.5,2.0,2.0,3.0,1.0,1,0,0,0,0,1.0,2.0,2.75
1915,1,1.0,4200.0,6.0,6.0,2.0,2.0,1,1,1,1,0,0.0,1.0,8.0
1916,52,1.0,4734.0,13.0,10.0,2.0,4.0,1,1,0,0,0,1.0,1.0,7.6
1917,99,0.0,2061.25,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.3
1918,83,0.0,1386.4,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,2.0,2.1
1919,57,1.0,4500.0,4.0,4.0,2.0,2.0,1,0,0,0,0,0.0,1.0,7.5
1920,79,0.0,1208.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,0.0,1.79
1921,59,0.0,1836.0,3.0,3.0,1.0,3.0,0,1,0,0,1,1.0,0.0,5.1
1922,33,1.0,4860.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,11.0
1923,47,1.0,1955.0,3.0,3.0,3.0,2.0,0,0,0,0,1,2.0,1.0,2.7
1924,49,0.0,1955.2,3.0,4.0,3.0,3.0,1,1,1,0,1,1.0,2.0,4.26
1925,77,0.0,1554.4,3.0,2.0,3.0,2.0,0,1,0,0,0,1.0,2.0,1.85
1926,43,1.0,4518.0,5.0,6.0,3.0,3.0,1,1,0,0,0,1.0,1.0,13.0
1927,84,0.0,2205.75,4.0,4.0,3.0,4.0,0,1,0,0,0,0.0,2.0,2.01
1928,104,0.0,1162.5,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.9
1929,103,0.0,1592.8000000000002,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,3.0,1.6
1930,33,1.0,4518.0,5.0,5.0,1.0,4.0,1,1,1,0,1,1.0,1.0,10.5
1931,102,0.0,1320.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,1.0,1.83
1932,53,0.0,2881.5,4.0,6.0,3.0,4.0,1,0,0,0,0,2.0,1.0,8.75
1933,57,1.0,4500.0,4.0,6.0,3.0,4.0,0,1,1,0,0,0.0,1.0,8.25
1934,36,0.0,2030.4,3.0,3.0,1.0,4.0,0,0,0,0,0,0.0,0.0,4.85
1935,108,0.0,1602.4,3.0,4.0,3.0,4.0,0,0,1,0,0,2.0,2.0,3.75
1936,102,0.0,1620.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.4
1937,67,0.0,2252.5,4.0,4.0,0.0,2.0,0,1,0,0,0,2.0,2.0,4.25
1938,33,1.0,7600.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.5
1939,49,1.0,4200.0,3.0,3.0,0.0,3.0,0,1,1,0,0,2.0,1.0,5.0
1940,58,0.0,1941.6,3.0,4.0,0.0,4.0,0,1,1,0,0,1.0,0.0,5.45
1941,107,0.0,1554.4,3.0,3.0,3.0,4.0,1,0,0,0,0,1.0,2.0,1.79
1942,99,0.0,1706.375,4.0,4.0,1.0,4.0,1,1,0,0,0,2.0,2.0,2.05
1943,43,1.0,3300.0,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,7.5
1944,112,0.0,1576.8000000000002,3.0,3.0,3.0,4.0,0,1,1,0,0,2.0,0.0,4.62
1945,41,1.0,4500.0,4.0,5.0,1.0,4.0,1,1,1,0,1,2.0,1.0,9.7
1946,23,1.0,2867.0,6.0,6.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.16
1947,102,0.0,2720.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.5
1948,108,0.0,1368.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,3.4
1949,84,0.0,1512.0,3.0,3.0,3.0,4.0,0,0,0,1,0,2.0,1.0,1.89
1950,1,1.0,4350.0,4.0,4.0,1.0,2.0,1,1,1,0,1,2.0,1.0,3.85
1951,49,0.0,972.0,2.0,2.0,0.0,2.0,1,0,0,0,0,2.0,2.0,1.69
1952,65,0.0,1910.4,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,3.0,3.01
1953,90,0.0,1544.0,3.0,3.0,3.0,2.0,1,1,1,1,0,2.0,2.0,1.9
1954,83,0.0,1376.0,3.0,3.0,3.0,3.0,0,1,0,0,0,2.0,0.0,2.35
1955,84,0.0,1012.5,2.0,2.0,3.0,3.0,0,0,1,0,0,2.0,1.0,1.25
1956,47,1.0,4518.0,9.0,9.0,0.0,2.0,1,0,0,0,0,0.0,1.0,8.5
1957,102,0.0,1528.0,3.0,3.0,3.0,4.0,0,0,0,0,0,0.0,2.0,1.87
1958,106,0.0,1515.2,3.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,3.1
1959,60,0.0,2380.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.49
1960,86,0.0,1543.2,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,0.0,2.4
1961,52,1.0,3924.0,9.0,9.0,0.0,4.0,1,0,1,0,1,2.0,1.0,7.49
1962,82,0.0,1454.4,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.8
1963,59,0.0,2441.2,4.0,5.0,0.0,4.0,1,1,1,1,0,2.0,2.0,6.5
1964,61,0.0,1436.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,0.0,3.15
1965,112,0.0,4120.8,4.0,6.0,3.0,2.0,0,1,0,0,0,1.0,2.0,7.45
1966,69,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.72
1967,49,1.0,4500.0,5.0,6.0,3.0,2.0,1,1,0,0,1,1.0,1.0,18.0
1968,86,0.0,1038.75,2.0,2.0,3.0,1.0,0,0,0,0,0,2.0,2.0,0.7
1969,102,0.0,1320.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,1.95
1970,46,1.0,3330.0,9.0,9.0,3.0,2.0,0,1,0,0,0,0.0,1.0,6.0
1971,92,1.0,2949.0,4.0,4.0,1.0,1.0,0,1,0,0,0,0.0,0.0,1.7
1972,37,0.0,1416.0,3.0,3.0,3.0,4.0,0,0,0,1,0,1.0,0.0,1.43
1973,109,0.0,1720.0,3.0,4.0,1.0,4.0,0,1,0,0,0,2.0,0.0,2.38
1974,106,0.0,1038.75,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.5
1975,67,0.0,1113.0,2.0,2.0,1.0,4.0,0,0,1,0,1,1.0,1.0,1.89
1976,1,0.0,2018.75,4.0,4.0,0.0,2.0,1,1,0,0,0,0.0,0.0,1.75
1977,17,1.0,5175.0,2.0,2.0,2.0,1.0,0,1,0,0,1,2.0,1.0,9.5
1978,90,0.0,1395.2,3.0,3.0,3.0,2.0,0,0,0,0,0,0.0,2.0,2.1
1979,109,1.0,4518.0,5.0,6.0,3.0,4.0,1,1,1,0,0,0.0,1.0,8.7
1980,1,1.0,4509.0,4.0,4.0,0.0,3.0,0,0,0,0,1,2.0,1.0,3.75
1981,54,0.0,3570.0,4.0,4.0,0.0,4.0,0,1,0,0,0,0.0,0.0,14.25
1982,102,0.0,1520.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.5
1983,67,0.0,972.0,2.0,2.0,3.0,4.0,0,0,0,0,0,2.0,1.0,1.71
1984,81,0.0,1328.0,3.0,2.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.76
1985,25,1.0,4509.0,5.0,7.0,3.0,4.0,1,1,0,1,0,1.0,1.0,19.5
1986,69,0.0,1800.0,3.0,5.0,0.0,2.0,0,1,0,0,0,1.0,3.0,2.58
1987,25,1.0,4500.0,4.0,5.0,0.0,4.0,1,1,1,1,0,0.0,2.0,21.0
1988,49,0.0,1504.92,3.0,3.0,0.0,4.0,0,0,0,0,1,1.0,1.0,3.55
1989,37,0.0,1452.0,3.0,3.0,1.0,2.0,0,1,0,0,0,2.0,0.0,1.45
1990,67,0.0,1905.6,3.0,3.0,0.0,4.0,0,1,0,1,0,1.0,0.0,4.5
1991,92,0.0,1060.8,3.0,2.0,3.0,3.0,0,0,0,0,0,2.0,0.0,1.25
1992,60,0.0,1155.0,2.0,2.0,0.0,2.0,0,0,1,0,0,2.0,2.0,3.15
1993,61,0.0,1648.0,3.0,3.0,0.0,4.0,0,1,0,0,0,0.0,2.0,3.45
1994,69,0.0,1554.4,3.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.45
1995,112,0.0,2241.6,3.0,3.0,3.0,2.0,1,0,0,0,0,1.0,2.0,4.7
1996,102,0.0,1351.2,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.4
1997,68,0.0,1186.4,3.0,2.0,1.0,2.0,0,0,0,0,0,2.0,0.0,1.8
1998,45,1.0,4500.0,16.0,16.0,3.0,4.0,1,1,1,0,1,2.0,2.0,15.0
1999,68,0.0,952.5,2.0,2.0,1.0,2.0,0,0,0,1,0,1.0,0.0,1.6
2000,92,0.0,1696.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.38
2001,67,0.0,1536.8000000000002,3.0,3.0,3.0,2.0,0,1,0,1,0,1.0,0.0,2.7
2002,72,1.0,7000.0,4.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.0
2003,65,0.0,1087.5,2.0,2.0,3.0,4.0,0,0,1,0,0,0.0,0.0,2.88
2004,79,0.0,1612.0,3.0,3.0,1.0,2.0,0,0,0,0,1,2.0,1.0,2.45
2005,103,0.0,1087.5,2.0,3.0,0.0,4.0,0,1,0,0,0,2.0,2.0,1.24
2006,37,0.0,1554.4,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.3
2007,82,0.0,1072.7925,2.0,2.0,3.0,4.0,0,0,1,0,0,1.0,0.0,1.58
2008,23,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,2.0,13.95
2009,43,1.0,4518.0,8.0,9.0,3.0,4.0,1,1,1,1,0,0.0,1.0,9.25
2010,23,1.0,4500.0,8.0,8.0,0.0,3.0,1,1,1,0,1,2.0,1.0,6.95
2011,50,0.0,1468.8000000000002,3.0,3.0,3.0,4.0,0,0,0,1,0,1.0,2.0,2.69
2012,70,0.0,1752.0,3.0,4.0,3.0,4.0,0,1,1,1,0,1.0,2.0,2.82
2013,102,0.0,3865.8,4.0,5.0,1.0,4.0,0,1,0,0,0,2.0,2.0,5.5
2014,27,1.0,4500.0,12.0,12.0,0.0,4.0,1,1,1,0,1,0.0,2.0,9.0
2015,65,0.0,1998.35,4.0,4.0,3.0,4.0,0,1,1,0,0,2.0,1.0,3.79
2016,23,1.0,4509.0,4.0,4.0,2.0,3.0,0,0,0,0,0,0.0,1.0,3.75
2017,65,0.0,3208.0,3.0,3.0,3.0,4.0,1,1,1,0,1,2.0,2.0,10.5
2018,102,0.0,2718.2999999999997,4.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.68
2019,81,0.0,1680.0,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,0.0,3.5
2020,62,0.0,1596.8000000000002,3.0,3.0,0.0,4.0,0,1,0,0,0,1.0,0.0,3.7
2022,86,0.0,1110.0,2.0,2.0,0.0,4.0,0,0,1,0,0,2.0,2.0,2.2
2023,63,1.0,5500.0,5.0,5.0,1.0,4.0,1,1,1,0,1,1.0,2.0,9.5
2024,109,0.0,2596.75,4.0,4.0,0.0,2.0,0,1,0,0,0,1.0,0.0,2.85
2025,67,0.0,2839.85,4.0,5.0,3.0,4.0,0,1,0,0,0,2.0,2.0,6.1
2026,41,1.0,4509.0,5.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,9.73
2027,81,0.0,1682.4,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.65
2028,84,0.0,1620.0,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,3.0,1.9
2029,40,1.0,4500.0,6.0,6.0,0.0,4.0,0,0,0,0,1,2.0,1.0,3.3
2030,109,0.0,1504.0,3.0,3.0,3.0,2.0,0,0,0,0,0,0.0,0.0,2.0
2031,69,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.77
2032,69,0.0,2682.6,4.0,6.0,3.0,4.0,0,1,0,0,0,1.0,0.0,4.39
2033,110,0.0,1822.4,4.0,4.0,0.0,4.0,0,1,0,0,0,0.0,0.0,3.2
2034,88,0.0,1252.0,3.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.85
2035,4,1.0,4518.0,8.0,8.0,0.0,4.0,1,0,0,0,0,0.0,1.0,6.0
2036,95,0.0,1038.75,2.0,2.0,3.0,1.0,0,0,1,0,0,0.0,2.0,0.65
2037,4,1.0,4950.0,4.0,4.0,3.0,4.0,1,0,1,0,1,1.0,1.0,6.5
2038,103,0.0,946.75,1.0,1.0,3.0,4.0,0,0,0,0,0,0.0,2.0,0.43
2039,57,1.0,3330.0,9.0,9.0,0.0,4.0,0,1,0,0,0,2.0,2.0,2.6
2040,65,0.0,1632.0,3.0,3.0,3.0,4.0,0,1,0,0,0,0.0,0.0,3.7
2041,109,1.0,4350.0,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,9.25
2042,92,0.0,1696.0,3.0,4.0,1.0,4.0,0,1,0,0,0,2.0,2.0,2.37
2043,28,1.0,4500.0,4.0,4.0,1.0,4.0,0,1,0,0,0,2.0,2.0,5.7
2044,50,0.0,3740.0,4.0,4.0,0.0,3.0,1,1,0,0,0,1.0,2.0,7.9
2045,84,0.0,2295.0,4.0,4.0,3.0,3.0,0,0,0,1,0,1.0,1.0,2.9
2046,88,0.0,1240.0,3.0,3.0,1.0,2.0,0,0,0,1,0,2.0,1.0,1.8
2047,37,0.0,1035.0,2.0,2.0,3.0,4.0,0,0,0,1,0,1.0,2.0,1.07
2048,33,1.0,4500.0,4.0,5.0,1.0,4.0,1,1,1,0,1,2.0,1.0,12.9
2049,81,0.0,1448.0,3.0,3.0,0.0,2.0,0,0,0,1,0,0.0,2.0,2.15
2050,43,1.0,4500.0,4.0,4.0,1.0,3.0,0,1,0,0,0,0.0,2.0,21.0
2051,30,0.0,2151.2000000000003,3.0,5.0,2.0,4.0,0,1,0,0,0,2.0,2.0,5.39
2052,68,0.0,945.0,2.0,2.0,0.0,2.0,1,0,0,0,0,1.0,2.0,1.6
2053,10,1.0,4509.0,5.0,5.0,3.0,4.0,0,0,0,0,1,1.0,1.0,3.75
2054,105,1.0,2587.75,2.0,1.0,0.0,1.0,0,0,0,0,0,0.0,1.0,0.28
2055,109,0.0,2443.75,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.45
2056,15,1.0,4200.0,4.0,5.0,0.0,3.0,0,0,0,0,0,0.0,1.0,6.5
2057,57,1.0,3190.0,5.0,5.0,3.0,2.0,0,1,0,0,0,0.0,2.0,8.0
2058,25,1.0,4350.0,4.0,3.0,0.0,2.0,0,1,0,0,0,0.0,1.0,7.95
2059,108,0.0,1368.8000000000002,3.0,3.0,1.0,4.0,0,0,0,0,0,1.0,0.0,3.2
2060,50,0.0,1162.5,2.0,2.0,0.0,2.0,0,0,1,0,0,1.0,2.0,2.4
2061,9,1.0,4200.0,4.0,4.0,3.0,4.0,0,0,0,0,1,2.0,1.0,6.0
2062,102,0.0,1554.4,3.0,3.0,1.0,4.0,1,1,1,0,0,2.0,0.0,2.48
2063,48,1.0,4750.0,4.0,5.0,0.0,4.0,1,1,1,0,0,0.0,1.0,14.5
2065,69,0.0,2040.0,4.0,5.0,3.0,1.0,0,1,0,0,0,2.0,2.0,2.75
2066,69,0.0,1363.2,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,2.42
2067,48,1.0,4500.0,5.0,6.0,3.0,3.0,1,1,1,1,0,0.0,1.0,14.0
2068,66,0.0,1785.0,4.0,4.0,0.0,2.0,0,1,1,0,0,1.0,1.0,3.85
2069,23,1.0,2844.0,6.0,6.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.48
2070,108,0.0,1406.4,3.0,3.0,3.0,4.0,0,1,1,0,0,0.0,2.0,1.83
2071,106,0.0,1038.75,2.0,2.0,3.0,3.0,1,0,0,0,0,2.0,1.0,1.44
2072,33,0.0,4743.849999999999,4.0,5.0,1.0,4.0,1,1,0,1,0,1.0,2.0,9.0
2073,92,1.0,4500.0,4.0,4.0,1.0,4.0,0,0,0,0,0,1.0,1.0,3.25
2074,99,1.0,2583.0,4.0,4.0,4.0,4.0,1,1,1,0,1,2.0,1.0,7.15
2075,57,1.0,4460.75,12.0,12.0,1.0,4.0,0,0,0,0,0,0.0,2.0,7.4
2076,36,0.0,1606.0,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,3.8
2077,63,1.0,6500.0,5.0,6.0,3.0,4.0,1,1,1,0,1,2.0,2.0,8.7
2078,65,1.0,3900.0,4.0,4.0,0.0,3.0,1,1,1,0,1,2.0,1.0,4.66
2079,65,0.0,945.75,2.0,2.0,3.0,3.0,0,0,0,1,0,0.0,0.0,2.35
2081,68,0.0,1186.4,3.0,2.0,1.0,2.0,0,0,0,0,0,1.0,2.0,1.75
2082,33,1.0,7800.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,12.2
2083,105,1.0,1080.0,4.0,3.0,3.0,2.0,1,1,1,0,1,0.0,1.0,1.32
2084,33,1.0,4500.0,5.0,6.0,3.0,3.0,1,1,1,0,1,1.0,1.0,11.5
2085,107,0.0,1150.5,2.0,2.0,3.0,4.0,0,0,1,0,0,1.0,0.0,1.39
2086,107,0.0,1888.8,3.0,4.0,3.0,4.0,1,1,0,0,0,1.0,2.0,2.2
2087,111,0.0,2507.5,4.0,5.0,1.0,4.0,0,1,0,0,0,2.0,2.0,4.8
2088,79,0.0,1296.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.0
2089,82,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,1,0,1,1.0,1.0,12.0
2090,70,0.0,978.0,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,0.0,2.3
2091,50,1.0,4350.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,1.0,10.7
2092,22,1.0,4350.0,4.0,4.0,0.0,2.0,1,0,0,0,1,1.0,1.0,6.52
2093,50,0.0,1162.5,2.0,2.0,2.0,4.0,0,0,1,0,0,1.0,2.0,2.55
2094,25,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,2.0,15.28
2095,1,1.0,4680.0,4.0,4.0,0.0,3.0,0,0,1,0,1,2.0,1.0,10.5
2096,28,1.0,4518.0,8.0,8.0,3.0,4.0,1,1,1,0,1,2.0,2.0,9.0
2097,66,0.0,1760.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.22
2098,26,1.0,2700.0,5.0,6.0,0.0,4.0,1,1,1,0,1,0.0,2.0,13.5
2099,47,1.0,4500.0,5.0,5.0,3.0,4.0,1,1,1,0,1,2.0,1.0,8.25
2100,109,0.0,1400.0,3.0,3.0,3.0,2.0,0,0,0,0,0,0.0,0.0,2.0
2101,102,0.0,1518.4,3.0,3.0,3.0,0.0,0,1,0,0,0,2.0,0.0,2.6
2102,1,1.0,4509.0,5.0,4.0,2.0,2.0,0,0,0,0,0,0.0,1.0,3.4
2103,49,1.0,4860.0,10.0,10.0,3.0,4.0,0,0,0,1,0,2.0,2.0,4.0
2104,53,0.0,2824.0,3.0,4.0,2.0,4.0,1,1,0,0,0,1.0,0.0,8.75
2105,26,1.0,4500.0,5.0,5.0,2.0,4.0,0,1,0,0,0,0.0,1.0,7.25
2106,30,0.0,1894.4,3.0,5.0,0.0,4.0,0,1,0,0,0,2.0,2.0,4.5
2107,66,0.0,2640.0,3.0,5.0,3.0,4.0,0,1,0,1,0,2.0,2.0,6.5
2108,54,0.0,3570.0,4.0,4.0,0.0,4.0,0,1,1,0,0,2.0,2.0,13.2
2109,57,1.0,2911.25,3.0,4.0,3.0,3.0,0,1,1,0,0,0.0,1.0,5.45
2110,102,0.0,1837.7,4.0,4.0,3.0,3.0,0,0,0,0,0,2.0,0.0,3.05
2111,65,0.0,1462.4,3.0,3.0,1.0,2.0,0,1,0,0,0,2.0,0.0,3.35
2112,81,0.0,1682.4,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.7
2113,68,0.0,933.75,2.0,2.0,3.0,4.0,0,0,0,1,0,2.0,2.0,1.55
2114,79,0.0,1452.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,2.37
2115,37,0.0,1340.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.38
2116,48,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,2.0,1.0,14.5
2117,49,0.0,1444.0,3.0,3.0,3.0,3.0,0,0,0,1,0,1.0,0.0,3.05
2118,67,0.0,1155.0,2.0,2.0,0.0,2.0,0,0,1,0,0,1.0,2.0,2.1
2119,86,0.0,1543.2,3.0,3.0,3.0,3.0,0,0,0,0,0,1.0,0.0,2.35
2120,66,0.0,1760.0,3.0,3.0,0.0,2.0,0,1,0,0,0,1.0,2.0,4.4
2121,28,1.0,4350.0,13.0,14.0,3.0,4.0,1,1,0,0,1,1.0,1.0,11.5
2122,37,0.0,1183.5,2.0,3.0,1.0,2.0,0,0,1,0,0,2.0,2.0,1.3
2123,23,1.0,2867.0,6.0,6.0,0.0,4.0,0,1,0,0,0,2.0,1.0,8.48
2124,47,1.0,4860.0,11.0,11.0,3.0,4.0,1,0,0,0,0,1.0,2.0,3.2
2125,86,1.0,3200.0,5.0,5.0,3.0,3.0,1,1,1,0,1,0.0,1.0,4.69
2126,4,1.0,3300.0,4.0,4.0,3.0,4.0,0,1,0,0,0,2.0,1.0,4.25
2127,104,0.0,2000.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.63
2128,107,0.0,1554.4,3.0,3.0,3.0,2.0,1,0,0,0,0,1.0,0.0,1.75
2129,45,1.0,4509.0,4.0,4.0,3.0,3.0,1,1,1,0,1,2.0,1.0,2.35
2130,26,0.0,2295.0,4.0,4.0,1.0,2.0,1,1,1,0,1,2.0,1.0,4.7
2131,91,0.0,1489.6,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.99
2132,65,0.0,3075.2000000000003,3.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,7.5
2133,86,1.0,4500.0,4.0,4.0,0.0,4.0,1,1,1,0,0,2.0,2.0,4.55
2134,89,0.0,2120.0,3.0,4.0,1.0,2.0,0,1,1,0,0,2.0,2.0,2.85
2135,43,1.0,7317.0,11.0,11.0,2.0,2.0,1,1,1,0,1,0.0,1.0,25.0
2136,70,0.0,1235.625,2.0,2.0,3.0,4.0,0,0,0,1,0,0.0,2.0,0.73
2137,65,0.0,1116.0,3.0,3.0,3.0,4.0,0,1,0,0,0,0.0,2.0,2.55
2138,17,1.0,4509.0,4.0,4.0,2.0,2.0,0,0,0,0,1,0.0,1.0,2.15
2139,91,0.0,1544.0,3.0,3.0,0.0,4.0,0,1,0,0,0,0.0,0.0,2.01
2140,72,0.0,2851.75,4.0,4.0,3.0,3.0,0,1,0,0,0,1.0,2.0,6.8
2141,99,0.0,1597.6,3.0,5.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.1
2142,66,0.0,1760.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.57
2143,79,0.0,1720.0,3.0,4.0,1.0,4.0,0,1,0,0,0,0.0,0.0,2.67
2144,17,1.0,2461.25,3.0,3.0,2.0,2.0,0,0,0,0,1,0.0,1.0,7.19
2145,60,0.0,1636.0,3.0,4.0,0.0,4.0,0,1,0,0,0,2.0,2.0,4.8
2146,48,0.0,1749.6,3.0,3.0,0.0,4.0,0,1,0,0,0,1.0,2.0,7.0
2148,104,0.0,1554.4,3.0,3.0,3.0,0.0,1,1,0,0,0,0.0,2.0,2.6
2149,33,1.0,4500.0,5.0,6.0,3.0,3.0,1,1,0,0,1,1.0,2.0,11.84
2150,66,1.0,5500.0,4.0,5.0,0.0,3.0,1,1,1,0,1,2.0,1.0,12.0
2151,56,1.0,4860.0,10.0,10.0,3.0,2.0,0,0,0,0,0,2.0,2.0,3.2
2152,48,0.0,1488.0,3.0,4.0,0.0,2.0,0,1,1,0,0,2.0,2.0,3.15
2153,109,0.0,1496.8000000000002,3.0,3.0,3.0,3.0,0,0,0,0,0,0.0,2.0,1.78
